"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","trial_file"
"6x6","6x6-uct-0500","500","38","2","144","48","NaturalEnd","24784","27265","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0038.trl"
"6x6","6x6-uct-0500","500","39","2","144","48","NaturalEnd","32599","32820","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0039.trl"
"6x6","6x6-uct-0500","500","40","1","144","48","NaturalEnd","27343","22082","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0040.trl"
"6x6","6x6-uct-0500","500","41","2","144","48","NaturalEnd","27414","29749","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0041.trl"
"6x6","6x6-uct-0500","500","42","2","144","48","NaturalEnd","27339","29748","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0042.trl"
"6x6","6x6-uct-0500","500","43","2","144","48","NaturalEnd","27342","27345","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0043.trl"
"6x6","6x6-uct-0500","500","44","2","144","48","NaturalEnd","29893","30042","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0044.trl"
"6x6","6x6-uct-0500","500","45","2","144","48","NaturalEnd","24712","24783","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0045.trl"
"6x6","6x6-uct-0500","500","46","2","144","48","NaturalEnd","27343","29822","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0046.trl"
"6x6","6x6-uct-0500","500","47","2","144","48","NaturalEnd","27191","27342","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0047.trl"
"6x6","6x6-uct-0500","500","48","2","144","48","NaturalEnd","29973","30046","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0048.trl"
"6x6","6x6-uct-0500","500","49","2","144","48","NaturalEnd","32452","32821","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0049.trl"
"6x6","6x6-uct-0500","500","50","2","144","48","NaturalEnd","32598","32600","experiments/issue-58/results/trials/6x6-uct-0500/6x6-uct-0500-0050.trl"
"4x4","uct-0500-self-play","500","1","0","72","24","NaturalEnd","2644","2644","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0001.trl"
"4x4","uct-0500-self-play","500","2","1","72","24","NaturalEnd","3240","2611","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0002.trl"
"4x4","uct-0500-self-play","500","3","2","72","24","NaturalEnd","3242","3834","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0003.trl"
"4x4","uct-0500-self-play","500","4","2","72","24","NaturalEnd","3277","3832","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0004.trl"
"4x4","uct-0500-self-play","500","5","2","72","24","NaturalEnd","3276","3832","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0005.trl"
"4x4","uct-0500-self-play","500","6","2","72","24","NaturalEnd","3164","3201","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0006.trl"
"4x4","uct-0500-self-play","500","7","2","72","24","NaturalEnd","3203","3240","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0007.trl"
"4x4","uct-0500-self-play","500","8","1","72","24","NaturalEnd","3870","3241","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0008.trl"
"4x4","uct-0500-self-play","500","9","2","72","24","NaturalEnd","2645","3160","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0009.trl"
"4x4","uct-0500-self-play","500","10","1","72","24","NaturalEnd","3871","3870","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0010.trl"
"4x4","uct-0500-self-play","500","11","1","72","24","NaturalEnd","3831","2647","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0011.trl"
"4x4","uct-0500-self-play","500","12","2","72","24","NaturalEnd","3163","3276","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0012.trl"
"4x4","uct-0500-self-play","500","13","2","72","24","NaturalEnd","2607","2646","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0013.trl"
"4x4","uct-0500-self-play","500","14","2","72","24","NaturalEnd","2648","3202","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0014.trl"
"4x4","uct-0500-self-play","500","15","0","72","24","NaturalEnd","3239","3239","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0015.trl"
"4x4","uct-0500-self-play","500","16","2","72","24","NaturalEnd","3833","3870","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0016.trl"
"4x4","uct-0500-self-play","500","17","2","72","24","NaturalEnd","3238","3275","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0017.trl"
"4x4","uct-0500-self-play","500","18","2","72","24","NaturalEnd","3795","3832","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0018.trl"
"4x4","uct-0500-self-play","500","19","2","72","24","NaturalEnd","3240","3794","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0019.trl"
"4x4","uct-0500-self-play","500","20","2","72","24","NaturalEnd","3160","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0020.trl"
"4x4","uct-0500-self-play","500","21","2","72","24","NaturalEnd","3833","3870","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0021.trl"
"4x4","uct-0500-self-play","500","22","2","72","24","NaturalEnd","3832","3835","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0022.trl"
"4x4","uct-0500-self-play","500","23","1","72","24","NaturalEnd","3792","3239","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0023.trl"
"4x4","uct-0500-self-play","500","24","1","72","24","NaturalEnd","3832","3278","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0024.trl"
"4x4","uct-0500-self-play","500","25","1","72","24","NaturalEnd","3160","2089","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0025.trl"
"4x4","uct-0500-self-play","500","26","2","72","24","NaturalEnd","2049","2050","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0026.trl"
"4x4","uct-0500-self-play","500","27","1","72","24","NaturalEnd","3834","3833","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0027.trl"
"4x4","uct-0500-self-play","500","28","2","72","24","NaturalEnd","3276","3831","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0028.trl"
"4x4","uct-0500-self-play","500","29","2","72","24","NaturalEnd","2643","3161","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0029.trl"
"4x4","uct-0500-self-play","500","30","1","72","24","NaturalEnd","3831","3277","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0030.trl"
"4x4","uct-0500-self-play","500","31","1","72","24","NaturalEnd","3831","3239","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0031.trl"
"4x4","uct-0500-self-play","500","32","1","72","24","NaturalEnd","2682","1938","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0032.trl"
"4x4","uct-0500-self-play","500","33","2","72","24","NaturalEnd","3868","3869","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0033.trl"
"4x4","uct-0500-self-play","500","34","2","72","24","NaturalEnd","3276","3868","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0034.trl"
"4x4","uct-0500-self-play","500","35","2","72","24","NaturalEnd","2648","3830","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0035.trl"
"4x4","uct-0500-self-play","500","36","1","72","24","NaturalEnd","3871","3832","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0036.trl"
"4x4","uct-0500-self-play","500","37","2","72","24","NaturalEnd","3870","3872","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0037.trl"
"4x4","uct-0500-self-play","500","38","2","72","24","NaturalEnd","3870","4424","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0038.trl"
"4x4","uct-0500-self-play","500","39","2","72","24","NaturalEnd","3240","3275","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0039.trl"
"4x4","uct-0500-self-play","500","40","2","72","24","NaturalEnd","3797","3834","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0040.trl"
"4x4","uct-0500-self-play","500","41","2","72","24","NaturalEnd","3239","3868","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0041.trl"
"4x4","uct-0500-self-play","500","42","2","72","24","NaturalEnd","1939","1976","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0042.trl"
"4x4","uct-0500-self-play","500","43","1","72","24","NaturalEnd","3242","3200","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0043.trl"
"4x4","uct-0500-self-play","500","44","2","72","24","NaturalEnd","3201","3203","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0044.trl"
"4x4","uct-0500-self-play","500","45","2","72","24","NaturalEnd","2571","2608","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0045.trl"
"4x4","uct-0500-self-play","500","46","1","72","24","NaturalEnd","3201","2683","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0046.trl"
"4x4","uct-0500-self-play","500","47","1","72","24","NaturalEnd","3239","3160","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0047.trl"
"4x4","uct-0500-self-play","500","48","2","72","24","NaturalEnd","3160","3275","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0048.trl"
"4x4","uct-0500-self-play","500","49","2","72","24","NaturalEnd","3830","3831","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0049.trl"
"4x4","uct-0500-self-play","500","50","2","72","24","NaturalEnd","3796","3834","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0050.trl"
"4x4","uct-0500-self-play","500","51","2","72","24","NaturalEnd","3870","4462","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0051.trl"
"4x4","uct-0500-self-play","500","52","2","72","24","NaturalEnd","3203","3240","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0052.trl"
"4x4","uct-0500-self-play","500","53","2","72","24","NaturalEnd","2569","2682","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0053.trl"
"4x4","uct-0500-self-play","500","54","2","72","24","NaturalEnd","2607","2609","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0054.trl"
"4x4","uct-0500-self-play","500","55","2","72","24","NaturalEnd","3201","3202","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0055.trl"
"4x4","uct-0500-self-play","500","56","2","72","24","NaturalEnd","3201","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0056.trl"
"4x4","uct-0500-self-play","500","57","2","72","24","NaturalEnd","3275","3276","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0057.trl"
"4x4","uct-0500-self-play","500","58","1","72","24","NaturalEnd","3277","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0058.trl"
"4x4","uct-0500-self-play","500","59","2","72","24","NaturalEnd","3240","3276","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0059.trl"
"4x4","uct-0500-self-play","500","60","2","72","24","NaturalEnd","3238","3239","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0060.trl"
"4x4","uct-0500-self-play","500","61","2","72","24","NaturalEnd","2531","3201","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0061.trl"
"4x4","uct-0500-self-play","500","62","2","72","24","NaturalEnd","1973","2089","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0062.trl"
"4x4","uct-0500-self-play","500","63","1","72","24","NaturalEnd","3240","2566","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0063.trl"
"4x4","uct-0500-self-play","500","64","2","72","24","NaturalEnd","3238","3276","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0064.trl"
"4x4","uct-0500-self-play","500","65","2","72","24","NaturalEnd","2610","3241","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0065.trl"
"4x4","uct-0500-self-play","500","66","2","72","24","NaturalEnd","3200","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0066.trl"
"4x4","uct-0500-self-play","500","67","2","72","24","NaturalEnd","2055","2606","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0067.trl"
"4x4","uct-0500-self-play","500","68","2","72","24","NaturalEnd","3832","4424","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0068.trl"
"4x4","uct-0500-self-play","500","69","1","72","24","NaturalEnd","3238","2606","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0069.trl"
"4x4","uct-0500-self-play","500","70","1","72","24","NaturalEnd","3869","3831","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0070.trl"
"4x4","uct-0500-self-play","500","71","2","72","24","NaturalEnd","3241","3277","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0071.trl"
"4x4","uct-0500-self-play","500","72","2","72","24","NaturalEnd","2643","2644","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0072.trl"
"4x4","uct-0500-self-play","500","73","2","72","24","NaturalEnd","2681","3200","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0073.trl"
"4x4","uct-0500-self-play","500","74","2","72","24","NaturalEnd","3237","3239","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0074.trl"
"4x4","uct-0500-self-play","500","75","2","72","24","NaturalEnd","3275","3795","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0075.trl"
"4x4","uct-0500-self-play","500","76","2","72","24","NaturalEnd","2570","2644","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0076.trl"
"4x4","uct-0500-self-play","500","77","1","72","24","NaturalEnd","3239","3200","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0077.trl"
"4x4","uct-0500-self-play","500","78","1","72","24","NaturalEnd","3831","3202","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0078.trl"
"4x4","uct-0500-self-play","500","79","1","72","24","NaturalEnd","3276","2649","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0079.trl"
"4x4","uct-0500-self-play","500","80","2","72","24","NaturalEnd","2645","3161","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0080.trl"
"4x4","uct-0500-self-play","500","81","2","72","24","NaturalEnd","2719","3238","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0081.trl"
"4x4","uct-0500-self-play","500","82","1","72","24","NaturalEnd","1935","789","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0082.trl"
"4x4","uct-0500-self-play","500","83","1","72","24","NaturalEnd","3274","2568","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0083.trl"
"4x4","uct-0500-self-play","500","84","2","72","24","NaturalEnd","2610","3201","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0084.trl"
"4x4","uct-0500-self-play","500","85","2","72","24","NaturalEnd","3239","3832","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0085.trl"
"4x4","uct-0500-self-play","500","86","2","72","24","NaturalEnd","3160","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0086.trl"
"4x4","uct-0500-self-play","500","87","2","72","24","NaturalEnd","3201","3830","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0087.trl"
"4x4","uct-0500-self-play","500","88","1","72","24","NaturalEnd","3236","2681","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0088.trl"
"4x4","uct-0500-self-play","500","89","2","72","24","NaturalEnd","3202","3793","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0089.trl"
"4x4","uct-0500-self-play","500","90","2","72","24","NaturalEnd","3277","3278","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0090.trl"
"4x4","uct-0500-self-play","500","91","2","72","24","NaturalEnd","2645","2680","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0091.trl"
"4x4","uct-0500-self-play","500","92","2","72","24","NaturalEnd","3237","3238","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0092.trl"
"4x4","uct-0500-self-play","500","93","1","72","24","NaturalEnd","3830","2645","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0093.trl"
"4x4","uct-0500-self-play","500","94","2","72","24","NaturalEnd","2011","2012","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0094.trl"
"4x4","uct-0500-self-play","500","95","2","72","24","NaturalEnd","3868","3869","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0095.trl"
"4x4","uct-0500-self-play","500","96","2","72","24","NaturalEnd","2570","2609","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0096.trl"
"4x4","uct-0500-self-play","500","97","2","72","24","NaturalEnd","3795","3833","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0097.trl"
"4x4","uct-0500-self-play","500","98","2","72","24","NaturalEnd","3236","3237","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0098.trl"
"4x4","uct-0500-self-play","500","99","2","72","24","NaturalEnd","3831","3870","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0099.trl"
"4x4","uct-0500-self-play","500","100","2","72","24","NaturalEnd","2645","3274","experiments/issue-30/results/trials/uct-0500-self-play/uct-0500-self-play-0100.trl"
"6x6","6x6-uct-1000","1000","1","2","144","48","NaturalEnd","30115","32598","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0001.trl"
"6x6","6x6-uct-1000","1000","2","2","144","48","NaturalEnd","30120","30193","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0002.trl"
"6x6","6x6-uct-1000","1000","3","2","144","48","NaturalEnd","32819","35227","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0003.trl"
"6x6","6x6-uct-1000","1000","4","1","144","48","NaturalEnd","32820","32675","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0004.trl"
"6x6","6x6-uct-1000","1000","5","2","144","48","NaturalEnd","32673","32680","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0005.trl"
"6x6","6x6-uct-1000","1000","6","2","144","48","NaturalEnd","27266","27413","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0006.trl"
"6x6","6x6-uct-1000","1000","7","2","144","48","NaturalEnd","35379","35381","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0007.trl"
"6x6","6x6-uct-1000","1000","8","2","144","48","NaturalEnd","27491","27492","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0008.trl"
"6x6","6x6-uct-1000","1000","9","2","144","48","NaturalEnd","32450","32674","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0009.trl"
"6x6","6x6-uct-1000","1000","10","2","144","48","NaturalEnd","32675","32749","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0010.trl"
"6x6","6x6-uct-1000","1000","11","2","144","48","NaturalEnd","32820","35378","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0011.trl"
"6x6","6x6-uct-1000","1000","12","1","144","48","NaturalEnd","35302","32674","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0012.trl"
"6x6","6x6-uct-1000","1000","13","2","144","48","NaturalEnd","30045","32599","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0013.trl"
"6x6","6x6-uct-1000","1000","14","1","144","48","NaturalEnd","35230","32673","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0014.trl"
"6x6","6x6-uct-1000","1000","15","2","144","48","NaturalEnd","27339","27341","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0015.trl"
"6x6","6x6-uct-1000","1000","16","2","144","48","NaturalEnd","30047","32672","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0016.trl"
"6x6","6x6-uct-1000","1000","17","2","144","48","NaturalEnd","32449","32744","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0017.trl"
"6x6","6x6-uct-1000","1000","18","1","144","48","NaturalEnd","38006","35379","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0018.trl"
"6x6","6x6-uct-1000","1000","19","2","144","48","NaturalEnd","27265","27340","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0019.trl"
"6x6","6x6-uct-1000","1000","20","2","144","48","NaturalEnd","30046","30047","experiments/issue-58/results/trials/6x6-uct-1000/6x6-uct-1000-0020.trl"
"4x4","uct-1000-self-play","1000","1","1","72","24","NaturalEnd","3869","3238","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0001.trl"
"4x4","uct-1000-self-play","1000","2","1","72","24","NaturalEnd","3868","3793","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0002.trl"
"4x4","uct-1000-self-play","1000","3","2","72","24","NaturalEnd","3238","3794","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0003.trl"
